STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065432,"WENCHI, GH",2013-02-13,,92,99,
GHM00065432,"WENCHI, GH",2013-02-14,,89,,
GHM00065432,"WENCHI, GH",2013-02-15,,83,,72
GHM00065432,"WENCHI, GH",2013-02-16,,80,,
GHM00065432,"WENCHI, GH",2013-02-18,,89,99,
GHM00065432,"WENCHI, GH",2013-02-20,,86,,
GHM00065432,"WENCHI, GH",2013-02-21,,84,,72
GHM00065432,"WENCHI, GH",2013-02-23,,86,,72
GHM00065432,"WENCHI, GH",2013-02-25,,88,97,
GHM00065432,"WENCHI, GH",2013-02-26,0.02,85,99,71
GHM00065432,"WENCHI, GH",2013-02-27,1.3,84,,68
GHM00065432,"WENCHI, GH",2013-02-28,0,85,97,71
GHM00065432,"WENCHI, GH",2013-03-01,,88,95,
GHM00065432,"WENCHI, GH",2013-03-02,,87,,
GHM00065432,"WENCHI, GH",2013-03-03,,87,,
GHM00065432,"WENCHI, GH",2013-03-05,,81,88,70
GHM00065432,"WENCHI, GH",2013-03-07,,86,95,74
GHM00065432,"WENCHI, GH",2013-03-08,,89,95,
GHM00065432,"WENCHI, GH",2013-03-10,,83,90,
GHM00065432,"WENCHI, GH",2013-03-11,,88,94,
GHM00065432,"WENCHI, GH",2013-03-12,,86,,
GHM00065432,"WENCHI, GH",2013-03-13,,83,,72
GHM00065432,"WENCHI, GH",2013-03-15,,82,,
GHM00065432,"WENCHI, GH",2013-03-17,,87,93,
GHM00065432,"WENCHI, GH",2013-03-18,,83,,72
GHM00065432,"WENCHI, GH",2013-03-21,,88,95,
GHM00065432,"WENCHI, GH",2013-03-22,,80,,
GHM00065432,"WENCHI, GH",2013-03-23,,84,95,
GHM00065432,"WENCHI, GH",2013-03-24,,90,,
GHM00065432,"WENCHI, GH",2013-03-25,,90,95,
GHM00065432,"WENCHI, GH",2013-03-26,,77,,
GHM00065432,"WENCHI, GH",2013-03-27,0.63,80,,68
GHM00065432,"WENCHI, GH",2013-03-28,0,80,85,
GHM00065432,"WENCHI, GH",2013-03-29,,80,,
GHM00065432,"WENCHI, GH",2013-04-03,,81,92,72
GHM00065432,"WENCHI, GH",2013-04-05,,82,,
GHM00065432,"WENCHI, GH",2013-04-06,,78,,
GHM00065432,"WENCHI, GH",2013-04-07,,81,,70
GHM00065432,"WENCHI, GH",2013-04-11,,83,,
GHM00065432,"WENCHI, GH",2013-04-12,,83,93,
GHM00065432,"WENCHI, GH",2013-04-14,,82,92,70
GHM00065432,"WENCHI, GH",2013-04-15,,84,,
GHM00065432,"WENCHI, GH",2013-04-18,,78,,72
GHM00065432,"WENCHI, GH",2013-04-20,,80,,
GHM00065432,"WENCHI, GH",2013-04-22,,80,,72
GHM00065432,"WENCHI, GH",2013-04-24,,83,90,
GHM00065432,"WENCHI, GH",2013-04-25,,85,,
GHM00065432,"WENCHI, GH",2013-04-26,,77,,
GHM00065432,"WENCHI, GH",2013-04-27,,80,,
GHM00065432,"WENCHI, GH",2013-04-29,,86,91,
GHM00065432,"WENCHI, GH",2013-04-30,,87,92,
GHM00065432,"WENCHI, GH",2013-05-02,2.09,82,92,70
GHM00065432,"WENCHI, GH",2013-05-06,,83,,
GHM00065432,"WENCHI, GH",2013-05-07,,83,,
GHM00065432,"WENCHI, GH",2013-05-09,,84,,
GHM00065432,"WENCHI, GH",2013-05-14,,84,,
GHM00065432,"WENCHI, GH",2013-05-16,,82,,
GHM00065432,"WENCHI, GH",2013-05-19,0.43,80,90,68
GHM00065432,"WENCHI, GH",2013-05-21,,83,,
GHM00065432,"WENCHI, GH",2013-05-22,,85,,
GHM00065432,"WENCHI, GH",2013-05-23,,78,,
GHM00065432,"WENCHI, GH",2013-05-24,,83,,
GHM00065432,"WENCHI, GH",2013-05-25,,84,,
GHM00065432,"WENCHI, GH",2013-05-26,,78,,
GHM00065432,"WENCHI, GH",2013-05-28,0.12,80,,
GHM00065432,"WENCHI, GH",2013-05-30,,83,,
GHM00065432,"WENCHI, GH",2013-06-03,,83,91,
GHM00065432,"WENCHI, GH",2013-06-05,1.18,77,84,67
GHM00065432,"WENCHI, GH",2013-06-06,0,79,,
GHM00065432,"WENCHI, GH",2013-06-13,,83,89,
GHM00065432,"WENCHI, GH",2013-06-14,,83,,
GHM00065432,"WENCHI, GH",2013-06-15,,77,,73
GHM00065432,"WENCHI, GH",2013-06-16,0.08,79,,69
GHM00065432,"WENCHI, GH",2013-06-17,0,82,,
GHM00065432,"WENCHI, GH",2013-06-19,,82,87,
GHM00065432,"WENCHI, GH",2013-06-20,,76,,72
GHM00065432,"WENCHI, GH",2013-06-23,,79,86,72
GHM00065432,"WENCHI, GH",2013-06-24,,77,83,
GHM00065432,"WENCHI, GH",2013-06-25,,77,,
GHM00065432,"WENCHI, GH",2013-06-26,0,78,,70
GHM00065432,"WENCHI, GH",2013-06-27,,74,,71
GHM00065432,"WENCHI, GH",2013-06-28,,79,83,
GHM00065432,"WENCHI, GH",2013-07-01,,79,86,
GHM00065432,"WENCHI, GH",2013-07-03,,80,85,
GHM00065432,"WENCHI, GH",2013-07-04,,82,87,
GHM00065432,"WENCHI, GH",2013-07-05,,76,87,71
GHM00065432,"WENCHI, GH",2013-07-06,,76,,
GHM00065432,"WENCHI, GH",2013-07-08,,75,,71
GHM00065432,"WENCHI, GH",2013-07-10,,77,,
GHM00065432,"WENCHI, GH",2013-07-11,,76,,72
GHM00065432,"WENCHI, GH",2013-07-15,0.08,77,,69
GHM00065432,"WENCHI, GH",2013-07-16,0,78,,
GHM00065432,"WENCHI, GH",2013-07-18,,81,86,
GHM00065432,"WENCHI, GH",2013-07-19,,78,85,
GHM00065432,"WENCHI, GH",2013-07-24,,75,,
GHM00065432,"WENCHI, GH",2013-07-25,,74,,
GHM00065432,"WENCHI, GH",2013-07-26,,75,84,70
GHM00065432,"WENCHI, GH",2013-07-30,,77,81,
GHM00065432,"WENCHI, GH",2013-08-01,,73,,68
GHM00065432,"WENCHI, GH",2013-08-07,,75,78,
GHM00065432,"WENCHI, GH",2013-08-10,,77,,
GHM00065432,"WENCHI, GH",2013-08-12,,75,82,
GHM00065432,"WENCHI, GH",2013-08-13,,75,,
GHM00065432,"WENCHI, GH",2013-08-19,,82,90,
GHM00065432,"WENCHI, GH",2013-08-20,,78,,
GHM00065432,"WENCHI, GH",2013-08-23,,77,81,
GHM00065432,"WENCHI, GH",2013-08-24,,79,84,
GHM00065432,"WENCHI, GH",2013-08-25,,77,,
GHM00065432,"WENCHI, GH",2013-08-28,,79,,
GHM00065432,"WENCHI, GH",2013-08-29,,76,,69
GHM00065432,"WENCHI, GH",2013-09-01,,78,,69
GHM00065432,"WENCHI, GH",2013-09-03,0.03,79,,69
GHM00065432,"WENCHI, GH",2013-09-04,0,80,,
GHM00065432,"WENCHI, GH",2013-09-05,,76,,71
GHM00065432,"WENCHI, GH",2013-09-07,,80,85,
GHM00065432,"WENCHI, GH",2013-09-14,,73,,
GHM00065432,"WENCHI, GH",2013-09-16,,82,85,
GHM00065432,"WENCHI, GH",2013-09-17,,80,,
GHM00065432,"WENCHI, GH",2013-09-20,,83,89,
GHM00065432,"WENCHI, GH",2013-09-23,,74,77,
GHM00065432,"WENCHI, GH",2013-09-24,,77,83,
GHM00065432,"WENCHI, GH",2013-09-27,,78,85,
GHM00065432,"WENCHI, GH",2013-09-29,0.67,77,,70
GHM00065432,"WENCHI, GH",2013-09-30,0,79,,72
GHM00065432,"WENCHI, GH",2013-10-01,0.04,77,86,71
GHM00065432,"WENCHI, GH",2013-10-02,0,78,102,
GHM00065432,"WENCHI, GH",2013-10-03,,78,85,
GHM00065432,"WENCHI, GH",2013-10-05,,80,84,
GHM00065432,"WENCHI, GH",2013-10-06,,80,85,
GHM00065432,"WENCHI, GH",2013-10-07,1.02,74,,67
GHM00065432,"WENCHI, GH",2013-10-09,,77,86,
GHM00065432,"WENCHI, GH",2013-10-11,0.28,75,,70
GHM00065432,"WENCHI, GH",2013-10-13,,76,,
GHM00065432,"WENCHI, GH",2013-10-14,,82,86,
GHM00065432,"WENCHI, GH",2013-10-19,,80,,72
GHM00065432,"WENCHI, GH",2013-10-24,,78,,
GHM00065432,"WENCHI, GH",2013-10-26,,80,,
GHM00065432,"WENCHI, GH",2013-10-29,,82,90,
GHM00065432,"WENCHI, GH",2013-10-31,,80,,70
GHM00065432,"WENCHI, GH",2013-11-01,1.85,79,,69
GHM00065432,"WENCHI, GH",2013-11-02,0,78,,
GHM00065432,"WENCHI, GH",2013-11-05,,77,,69
GHM00065432,"WENCHI, GH",2013-11-07,,83,,
GHM00065432,"WENCHI, GH",2013-11-08,,81,,71
GHM00065432,"WENCHI, GH",2013-11-10,,80,90,
GHM00065432,"WENCHI, GH",2013-11-12,,80,,
GHM00065432,"WENCHI, GH",2013-11-14,,75,,
GHM00065432,"WENCHI, GH",2013-11-25,,80,,
GHM00065432,"WENCHI, GH",2013-12-01,,83,89,
GHM00065432,"WENCHI, GH",2013-12-05,,81,89,
GHM00065432,"WENCHI, GH",2013-12-17,,77,,67
GHM00065432,"WENCHI, GH",2013-12-18,,74,,66
GHM00065432,"WENCHI, GH",2013-12-22,,79,,
GHM00065432,"WENCHI, GH",2013-12-23,,81,,
GHM00065432,"WENCHI, GH",2013-12-24,,74,90,66
GHM00065432,"WENCHI, GH",2013-12-26,,85,,
GHM00065432,"WENCHI, GH",2013-12-27,,77,,
GHM00065432,"WENCHI, GH",2013-12-30,,81,,
GHM00065432,"WENCHI, GH",2014-01-06,,78,,
GHM00065432,"WENCHI, GH",2014-01-07,,74,,66
GHM00065432,"WENCHI, GH",2014-01-16,,81,,
GHM00065432,"WENCHI, GH",2014-01-19,,79,,72
GHM00065432,"WENCHI, GH",2014-01-24,,83,,
GHM00065432,"WENCHI, GH",2014-01-26,,81,,
GHM00065432,"WENCHI, GH",2014-02-01,,79,,
GHM00065432,"WENCHI, GH",2014-02-05,,83,,
GHM00065432,"WENCHI, GH",2014-02-06,,83,,71
GHM00065432,"WENCHI, GH",2014-02-07,,80,,72
GHM00065432,"WENCHI, GH",2014-02-08,,81,,71
GHM00065432,"WENCHI, GH",2014-02-10,,84,,
GHM00065432,"WENCHI, GH",2014-02-14,,89,97,
GHM00065432,"WENCHI, GH",2014-02-15,,84,,
GHM00065432,"WENCHI, GH",2014-02-16,,83,,73
GHM00065432,"WENCHI, GH",2014-02-23,,91,99,
GHM00065432,"WENCHI, GH",2014-02-25,,85,,
GHM00065432,"WENCHI, GH",2014-02-26,,81,,75
GHM00065432,"WENCHI, GH",2014-03-17,,81,,72
GHM00065432,"WENCHI, GH",2014-03-18,,83,,75
GHM00065432,"WENCHI, GH",2014-03-22,,83,,
GHM00065432,"WENCHI, GH",2014-04-16,,87,94,
GHM00065432,"WENCHI, GH",2014-04-17,,85,,
GHM00065432,"WENCHI, GH",2014-04-19,,83,90,
GHM00065432,"WENCHI, GH",2014-04-20,,85,93,
GHM00065432,"WENCHI, GH",2014-04-21,0.67,79,,71
GHM00065432,"WENCHI, GH",2014-04-22,0,77,,
GHM00065432,"WENCHI, GH",2014-04-24,,86,90,
GHM00065432,"WENCHI, GH",2014-04-25,,84,90,
GHM00065432,"WENCHI, GH",2014-04-29,,78,85,
GHM00065432,"WENCHI, GH",2014-05-01,2.2,75,,69
GHM00065432,"WENCHI, GH",2014-05-02,0,86,,
GHM00065432,"WENCHI, GH",2014-05-05,,84,90,
GHM00065432,"WENCHI, GH",2014-05-07,,79,88,75
GHM00065432,"WENCHI, GH",2014-05-08,0.12,78,,75
GHM00065432,"WENCHI, GH",2014-05-09,0.28,81,87,74
GHM00065432,"WENCHI, GH",2014-05-10,0,84,,
GHM00065432,"WENCHI, GH",2014-05-11,,82,91,73
GHM00065432,"WENCHI, GH",2014-05-12,,81,,
GHM00065432,"WENCHI, GH",2014-05-14,,75,79,
GHM00065432,"WENCHI, GH",2014-05-16,,77,,72
GHM00065432,"WENCHI, GH",2014-05-17,0.08,81,,71
GHM00065432,"WENCHI, GH",2014-05-19,,81,90,
GHM00065432,"WENCHI, GH",2014-05-21,,81,,
GHM00065432,"WENCHI, GH",2014-05-22,0.04,79,90,71
GHM00065432,"WENCHI, GH",2014-05-23,0,81,,
GHM00065432,"WENCHI, GH",2014-05-24,,82,89,74
GHM00065432,"WENCHI, GH",2014-05-25,,87,91,
GHM00065432,"WENCHI, GH",2014-05-26,,82,,75
GHM00065432,"WENCHI, GH",2014-05-27,,76,89,72
GHM00065432,"WENCHI, GH",2014-05-28,,77,89,71
GHM00065432,"WENCHI, GH",2014-05-29,0.01,78,86,72
GHM00065432,"WENCHI, GH",2014-05-30,0,83,,
GHM00065432,"WENCHI, GH",2014-05-31,0.24,80,,72
GHM00065432,"WENCHI, GH",2014-06-01,0,78,,73
GHM00065432,"WENCHI, GH",2014-06-04,,77,81,
GHM00065432,"WENCHI, GH",2014-06-05,,77,,70
GHM00065432,"WENCHI, GH",2014-06-06,0.75,77,83,72
GHM00065432,"WENCHI, GH",2014-06-07,0,77,,
GHM00065432,"WENCHI, GH",2014-06-08,,83,90,73
GHM00065432,"WENCHI, GH",2014-06-09,,83,,
GHM00065432,"WENCHI, GH",2014-06-10,0.01,79,89,73
GHM00065432,"WENCHI, GH",2014-06-11,0.02,79,87,73
GHM00065432,"WENCHI, GH",2014-06-13,0.08,79,86,73
GHM00065432,"WENCHI, GH",2014-06-15,,80,89,74
GHM00065432,"WENCHI, GH",2014-06-16,,78,,74
GHM00065432,"WENCHI, GH",2014-06-20,,79,,73
GHM00065432,"WENCHI, GH",2014-06-23,0.24,81,89,72
GHM00065432,"WENCHI, GH",2014-06-25,,80,,
GHM00065432,"WENCHI, GH",2014-06-26,,81,89,73
GHM00065432,"WENCHI, GH",2014-07-01,,80,86,73
GHM00065432,"WENCHI, GH",2014-07-03,0.24,77,84,72
GHM00065432,"WENCHI, GH",2014-07-08,0,79,85,71
GHM00065432,"WENCHI, GH",2014-07-13,,81,87,
GHM00065432,"WENCHI, GH",2014-07-14,,79,87,72
GHM00065432,"WENCHI, GH",2014-07-15,,79,87,72
GHM00065432,"WENCHI, GH",2014-07-16,0.12,77,83,70
GHM00065432,"WENCHI, GH",2014-07-18,,78,81,
GHM00065432,"WENCHI, GH",2014-07-19,,80,86,
GHM00065432,"WENCHI, GH",2014-07-20,,78,86,72
GHM00065432,"WENCHI, GH",2014-07-21,,76,83,72
GHM00065432,"WENCHI, GH",2014-07-23,,77,80,
GHM00065432,"WENCHI, GH",2014-07-24,,78,84,
GHM00065432,"WENCHI, GH",2014-07-25,,78,,
GHM00065432,"WENCHI, GH",2014-07-28,0,80,86,71
GHM00065432,"WENCHI, GH",2014-07-29,,81,,
GHM00065432,"WENCHI, GH",2014-07-30,,77,,72
GHM00065432,"WENCHI, GH",2014-07-31,,79,84,72
GHM00065432,"WENCHI, GH",2014-08-01,,77,84,
GHM00065432,"WENCHI, GH",2014-08-02,0.01,76,80,72
GHM00065432,"WENCHI, GH",2014-08-03,0,77,83,71
GHM00065432,"WENCHI, GH",2014-08-04,,74,81,71
GHM00065432,"WENCHI, GH",2014-08-05,,74,80,70
GHM00065432,"WENCHI, GH",2014-08-08,,80,84,
GHM00065432,"WENCHI, GH",2014-08-09,0.01,76,,71
GHM00065432,"WENCHI, GH",2014-08-10,0,78,102,71
GHM00065432,"WENCHI, GH",2014-08-12,,76,79,
GHM00065432,"WENCHI, GH",2014-08-14,,77,81,70
GHM00065432,"WENCHI, GH",2014-08-15,,80,90,70
GHM00065432,"WENCHI, GH",2014-08-18,,80,85,
GHM00065432,"WENCHI, GH",2014-08-20,1.3,78,86,69
GHM00065432,"WENCHI, GH",2014-08-21,0,75,,71
GHM00065432,"WENCHI, GH",2014-08-22,,78,84,
GHM00065432,"WENCHI, GH",2014-08-23,,77,,
GHM00065432,"WENCHI, GH",2014-08-24,,77,86,70
GHM00065432,"WENCHI, GH",2014-08-25,,78,86,71
GHM00065432,"WENCHI, GH",2014-08-26,,72,,
GHM00065432,"WENCHI, GH",2014-08-27,1.38,76,84,67
GHM00065432,"WENCHI, GH",2014-08-28,0,78,,
GHM00065432,"WENCHI, GH",2014-08-29,,76,,71
GHM00065432,"WENCHI, GH",2014-08-30,,78,84,72
GHM00065432,"WENCHI, GH",2014-09-01,,79,,
GHM00065432,"WENCHI, GH",2014-09-02,,79,85,
GHM00065432,"WENCHI, GH",2014-09-03,,79,85,71
GHM00065432,"WENCHI, GH",2014-09-06,,80,,
GHM00065432,"WENCHI, GH",2014-09-07,,78,85,
GHM00065432,"WENCHI, GH",2014-09-08,,75,,71
GHM00065432,"WENCHI, GH",2014-09-09,0,75,83,
GHM00065432,"WENCHI, GH",2014-09-11,0.04,76,,71
GHM00065432,"WENCHI, GH",2014-09-12,0,76,81,
GHM00065432,"WENCHI, GH",2014-09-14,,80,,
GHM00065432,"WENCHI, GH",2014-09-16,,74,,
GHM00065432,"WENCHI, GH",2014-09-17,0.43,76,82,68
GHM00065432,"WENCHI, GH",2014-09-18,0,75,,71
GHM00065432,"WENCHI, GH",2014-09-19,,80,86,
GHM00065432,"WENCHI, GH",2014-09-21,,77,85,
GHM00065432,"WENCHI, GH",2014-09-23,1.06,79,86,72
GHM00065432,"WENCHI, GH",2014-09-26,0.12,81,89,72
GHM00065432,"WENCHI, GH",2014-09-27,0,77,86,
GHM00065432,"WENCHI, GH",2014-09-28,1.73,76,,71
GHM00065432,"WENCHI, GH",2014-09-29,0.71,79,88,
GHM00065432,"WENCHI, GH",2014-10-01,0.83,75,83,68
GHM00065432,"WENCHI, GH",2014-10-02,0,81,86,
GHM00065432,"WENCHI, GH",2014-10-03,,74,,72
GHM00065432,"WENCHI, GH",2014-10-04,,75,84,
GHM00065432,"WENCHI, GH",2014-10-07,,80,83,
GHM00065432,"WENCHI, GH",2014-10-08,,77,,72
GHM00065432,"WENCHI, GH",2014-10-09,0.01,80,89,70
GHM00065432,"WENCHI, GH",2014-10-12,0.31,77,88,71
GHM00065432,"WENCHI, GH",2014-10-13,0.35,79,89,73
GHM00065432,"WENCHI, GH",2014-10-14,2.17,80,87,71
GHM00065432,"WENCHI, GH",2014-10-16,0.04,78,90,74
GHM00065432,"WENCHI, GH",2014-10-18,0.08,80,,72
GHM00065432,"WENCHI, GH",2014-10-19,1.5,78,88,71
GHM00065432,"WENCHI, GH",2014-10-21,,78,90,71
GHM00065432,"WENCHI, GH",2014-10-22,,79,,71
GHM00065432,"WENCHI, GH",2014-10-23,0.08,77,89,71
GHM00065432,"WENCHI, GH",2014-10-24,0,78,,72
GHM00065432,"WENCHI, GH",2014-10-26,0.31,79,87,71
GHM00065432,"WENCHI, GH",2014-10-27,0,80,88,73
GHM00065432,"WENCHI, GH",2014-10-28,,76,,72
GHM00065432,"WENCHI, GH",2014-10-29,0.16,78,89,
GHM00065432,"WENCHI, GH",2014-10-31,0.04,79,,70
GHM00065432,"WENCHI, GH",2014-11-02,,83,88,
GHM00065432,"WENCHI, GH",2014-11-03,,79,,
GHM00065432,"WENCHI, GH",2014-11-04,,75,,72
GHM00065432,"WENCHI, GH",2014-11-05,,79,86,
GHM00065432,"WENCHI, GH",2014-11-06,,81,89,
GHM00065432,"WENCHI, GH",2014-11-07,,79,,72
GHM00065432,"WENCHI, GH",2014-11-11,,76,,69
GHM00065432,"WENCHI, GH",2014-11-13,0.31,80,,70
GHM00065432,"WENCHI, GH",2014-11-15,,79,87,
GHM00065432,"WENCHI, GH",2014-11-16,,79,,
GHM00065432,"WENCHI, GH",2014-11-17,,79,,72
GHM00065432,"WENCHI, GH",2014-11-21,,78,85,72
GHM00065432,"WENCHI, GH",2014-11-22,,80,90,72
GHM00065432,"WENCHI, GH",2014-11-23,,77,,
GHM00065432,"WENCHI, GH",2014-11-24,,79,89,73
GHM00065432,"WENCHI, GH",2014-11-25,,79,87,73
GHM00065432,"WENCHI, GH",2014-11-26,,79,86,73
GHM00065432,"WENCHI, GH",2014-11-27,,79,,73
GHM00065432,"WENCHI, GH",2014-11-28,,78,,71
GHM00065432,"WENCHI, GH",2014-11-30,,84,90,73
GHM00065432,"WENCHI, GH",2014-12-01,,80,89,72
GHM00065432,"WENCHI, GH",2014-12-03,,78,,73
GHM00065432,"WENCHI, GH",2014-12-04,,82,90,74
GHM00065432,"WENCHI, GH",2014-12-05,,86,90,
GHM00065432,"WENCHI, GH",2014-12-06,,82,90,71
GHM00065432,"WENCHI, GH",2014-12-07,,77,,73
GHM00065432,"WENCHI, GH",2014-12-08,,82,,73
GHM00065432,"WENCHI, GH",2014-12-10,,81,,
GHM00065432,"WENCHI, GH",2014-12-12,,77,88,68
GHM00065432,"WENCHI, GH",2014-12-16,,80,87,72
GHM00065432,"WENCHI, GH",2014-12-18,,82,,73
GHM00065432,"WENCHI, GH",2014-12-21,,80,90,72
GHM00065432,"WENCHI, GH",2014-12-23,,80,,72
GHM00065432,"WENCHI, GH",2014-12-24,,78,,68
GHM00065432,"WENCHI, GH",2014-12-25,,78,90,69
GHM00065432,"WENCHI, GH",2014-12-26,,78,90,68
GHM00065432,"WENCHI, GH",2014-12-28,,83,89,63
GHM00065432,"WENCHI, GH",2014-12-29,,80,90,
GHM00065432,"WENCHI, GH",2014-12-30,,82,90,
GHM00065432,"WENCHI, GH",2015-01-01,,76,88,65
GHM00065432,"WENCHI, GH",2015-01-02,,81,,
GHM00065432,"WENCHI, GH",2015-01-04,,82,89,
GHM00065432,"WENCHI, GH",2015-01-05,,73,,67
GHM00065432,"WENCHI, GH",2015-01-15,,79,,64
GHM00065432,"WENCHI, GH",2015-01-16,,79,,65
GHM00065432,"WENCHI, GH",2015-01-19,,82,94,68
GHM00065432,"WENCHI, GH",2015-01-20,,81,,
GHM00065432,"WENCHI, GH",2015-01-21,,83,,72
GHM00065432,"WENCHI, GH",2015-01-22,,83,,73
GHM00065432,"WENCHI, GH",2015-01-24,,86,,
GHM00065432,"WENCHI, GH",2015-01-25,,80,,
GHM00065432,"WENCHI, GH",2015-01-26,,82,,73
GHM00065432,"WENCHI, GH",2015-01-27,,85,,72
GHM00065432,"WENCHI, GH",2015-01-28,,81,,
GHM00065432,"WENCHI, GH",2015-01-29,,88,,
GHM00065432,"WENCHI, GH",2015-01-30,,86,,69
GHM00065432,"WENCHI, GH",2015-01-31,,84,,72
GHM00065432,"WENCHI, GH",2015-02-01,,81,,72
GHM00065432,"WENCHI, GH",2015-02-02,,83,,73
GHM00065432,"WENCHI, GH",2015-02-03,,90,,
GHM00065432,"WENCHI, GH",2015-02-04,,84,,71
GHM00065432,"WENCHI, GH",2015-02-06,0.79,82,,73
GHM00065432,"WENCHI, GH",2015-02-07,0,84,97,
GHM00065432,"WENCHI, GH",2015-02-08,,88,97,
GHM00065432,"WENCHI, GH",2015-02-09,,85,,76
GHM00065432,"WENCHI, GH",2015-02-10,0.2,80,,76
GHM00065432,"WENCHI, GH",2015-02-11,0.01,79,,
GHM00065432,"WENCHI, GH",2015-02-12,0.94,85,,69
GHM00065432,"WENCHI, GH",2015-02-13,0,88,,
GHM00065432,"WENCHI, GH",2015-02-14,,85,,75
GHM00065432,"WENCHI, GH",2015-02-15,,82,,74
GHM00065432,"WENCHI, GH",2015-02-16,,80,,74
GHM00065432,"WENCHI, GH",2015-02-18,,84,,
GHM00065432,"WENCHI, GH",2015-02-19,,81,,71
GHM00065432,"WENCHI, GH",2015-02-20,,84,,72
GHM00065432,"WENCHI, GH",2015-02-21,,80,,73
GHM00065432,"WENCHI, GH",2015-02-23,,84,,
GHM00065432,"WENCHI, GH",2015-02-24,,86,95,71
GHM00065432,"WENCHI, GH",2015-02-25,,86,,72
GHM00065432,"WENCHI, GH",2015-02-26,,82,,
GHM00065432,"WENCHI, GH",2015-02-27,,82,,72
GHM00065432,"WENCHI, GH",2015-02-28,,88,,
GHM00065432,"WENCHI, GH",2015-03-01,,86,,72
GHM00065432,"WENCHI, GH",2015-03-02,,85,,75
GHM00065432,"WENCHI, GH",2015-03-03,,83,,70
GHM00065432,"WENCHI, GH",2015-03-04,,85,97,71
GHM00065432,"WENCHI, GH",2015-03-06,,85,98,74
GHM00065432,"WENCHI, GH",2015-03-07,,85,,72
GHM00065432,"WENCHI, GH",2015-03-08,,84,,74
GHM00065432,"WENCHI, GH",2015-03-09,,84,,76
GHM00065432,"WENCHI, GH",2015-03-10,,89,100,
GHM00065432,"WENCHI, GH",2015-03-12,,89,,
GHM00065432,"WENCHI, GH",2015-03-13,0.39,79,,70
GHM00065432,"WENCHI, GH",2015-03-15,,89,98,
GHM00065432,"WENCHI, GH",2015-03-16,,86,96,75
GHM00065432,"WENCHI, GH",2015-03-17,0.24,81,,69
GHM00065432,"WENCHI, GH",2015-03-20,,89,99,75
GHM00065432,"WENCHI, GH",2015-03-21,0,86,94,72
GHM00065432,"WENCHI, GH",2015-03-22,0.55,83,96,68
GHM00065432,"WENCHI, GH",2015-03-31,,86,94,
GHM00065432,"WENCHI, GH",2015-04-01,,86,,72
GHM00065432,"WENCHI, GH",2015-04-02,,85,,74
GHM00065432,"WENCHI, GH",2015-04-03,,85,97,76
GHM00065432,"WENCHI, GH",2015-04-04,,86,95,
GHM00065432,"WENCHI, GH",2015-04-05,,85,95,
GHM00065432,"WENCHI, GH",2015-04-06,0.16,80,,69
GHM00065432,"WENCHI, GH",2015-04-07,0,87,,
GHM00065432,"WENCHI, GH",2015-04-08,0.24,81,,72
GHM00065432,"WENCHI, GH",2015-04-09,0,87,92,
GHM00065432,"WENCHI, GH",2015-04-10,,81,94,71
GHM00065432,"WENCHI, GH",2015-04-11,0,80,,76
GHM00065432,"WENCHI, GH",2015-04-13,0.43,81,94,71
GHM00065432,"WENCHI, GH",2015-04-14,0,84,93,
GHM00065432,"WENCHI, GH",2015-04-15,,86,95,
GHM00065432,"WENCHI, GH",2015-04-16,,83,,74
GHM00065432,"WENCHI, GH",2015-04-17,,82,,74
GHM00065432,"WENCHI, GH",2015-04-19,,84,,
GHM00065432,"WENCHI, GH",2015-04-20,0.03,81,93,73
GHM00065432,"WENCHI, GH",2015-04-21,0.24,81,,71
GHM00065432,"WENCHI, GH",2015-04-22,0,84,,
GHM00065432,"WENCHI, GH",2015-04-23,,80,94,
GHM00065432,"WENCHI, GH",2015-04-24,,85,96,
GHM00065432,"WENCHI, GH",2015-04-25,,83,92,73
GHM00065432,"WENCHI, GH",2015-04-26,,85,,74
GHM00065432,"WENCHI, GH",2015-04-27,1.1,84,,67
GHM00065432,"WENCHI, GH",2015-04-28,0,83,93,
GHM00065432,"WENCHI, GH",2015-04-29,,86,94,
GHM00065432,"WENCHI, GH",2015-04-30,,86,94,
GHM00065432,"WENCHI, GH",2015-05-01,,83,,74
GHM00065432,"WENCHI, GH",2015-05-02,,87,94,
GHM00065432,"WENCHI, GH",2015-05-03,,78,,
GHM00065432,"WENCHI, GH",2015-05-04,,79,85,
GHM00065432,"WENCHI, GH",2015-05-05,,79,92,71
GHM00065432,"WENCHI, GH",2015-05-06,,82,,70
GHM00065432,"WENCHI, GH",2015-05-07,,82,,73
GHM00065432,"WENCHI, GH",2015-05-08,0.12,81,,72
GHM00065432,"WENCHI, GH",2015-05-09,0,87,94,
GHM00065432,"WENCHI, GH",2015-05-10,0.39,80,87,68
GHM00065432,"WENCHI, GH",2015-05-11,0,79,,72
GHM00065432,"WENCHI, GH",2015-05-12,0.04,83,,72
GHM00065432,"WENCHI, GH",2015-05-13,0.75,80,93,68
GHM00065432,"WENCHI, GH",2015-05-15,,85,91,
GHM00065432,"WENCHI, GH",2015-05-16,0,83,89,57
GHM00065432,"WENCHI, GH",2015-05-17,,84,,
GHM00065432,"WENCHI, GH",2015-05-18,,83,90,71
GHM00065432,"WENCHI, GH",2015-05-19,,82,90,73
